Id,ProductId,UserId,Score,Text,text_label,confidence_score,category,review_date,helpfulness_rate
42,B0007A0AQM,AWOH6ZWM2TJ7J,5,wow shocker work great training sitting right awaybarking less used clicker,positive,0.971442937850952,Pet Supplies,2012-5-4,0.0
43,B0007A0AQM,A3D88OVTSRUIDH,5,adopted month mix breed needed tap hunting breeds tendencies treats reason guy gets excited training hunting treatswe ordered kong wobbler treats perfect size shape put inside keep entertained awhile theyre great hand treats rewards working training carry alot awkwardhe loves chicken flavor cant seem get enough love price size bag get last good long ration even though definitely mini one strong overwhelming aroma taste little morsel enough big guy nose knowsim ordering today continue order long theyre available wish auto delivery wed never want run treat wont highly recommend least try pooch glad,positive,0.9454989433288574,Pet Supplies,2012-5-4,0.0
44,B0007A0AQM,A23QZY9ZSSV9OZ,5,looking small treat soft wouldnt cut size mostly protein made usprothey one bite size cutting needed even smaller dogsdogs love havent met one doesnt like dog picky treatsthey smell like salmon nothing offensivelow calorie dont need worry trainingconsthey dry ended storing airtight containeroverallits treat dog loves harming dont deal cutting wish puppy class going ton treats nightly,positive,0.7892904281616211,Pet Supplies,2012-5-1,0.0
45,B0007A0AQM,A3B51EKUTW65MA,5,dog loves treats theyre perfect training theyre relatively small highvalue enough dog hes willing participate training receive theyre relatively healthy compared choices,positive,0.9724680185317992,Pet Supplies,2012-4-30,0.0
46,B0007A0AQM,A37DAQSCVGC6E7,5,ive trying supportive local independent pet store order price charge half much well healthy great training treat halve quarter little pounder loves size set long time,negative,0.5850136280059814,Pet Supplies,2012-4-28,0.0
47,B0007A0AQM,A1CXED8DWXSWRP,5,thought treats might little small basset hound mix loves smell ridiculously strong good thing since dog knows shes getting treat whenever open bag im planning try flavors company tried mo beagle puppy adult german shepherd adored know theyre great sizes,positive,0.8423937559127808,Food and Beverage,2012-4-28,0.0
48,B0007A0AQM,A2C8YVY8HD6ALF,5,ive month old maltipoo weeks firsttime trainer doubtful found mini treats bag awesome reviews good amount people treats werent pricey went ahead bought dog absolutely loves theyre moist small perfect training listens well bring hasnt gotten tired shes perfected two new tricks top repeating old ones matter one day negative would say particular smell since moist natural overall treats huge success,positive,0.50527423620224,Pet Supplies,2012-4-27,0.0
49,B0007A0AQM,A2N5BJ1Z03D5VJ,5,dog loves chicken flavored treats small give lot training keep handful canvas pouch seem keep well,positive,0.9191840291023254,Pet Supplies,2012-4-26,0.0
50,B0007A0AQM,A2ENPQJN9TYLUE,5,reasonably priced healthy natural lowcalorie theyre small easy chew great training sessions theyre also stinky greasy like lots dog treats makes training sessions easier less messy best part dog adores,positive,0.9411571621894836,Pet Supplies,2012-4-25,0.0
51,B0007A0AQM,A3ARVWLRF8WPPZ,5,ive using zukes minis training since first brought girl home surprisingly shes quite picky still tolerates sometimes even seems want work food motivated dog sucks training could literally walking around big macs pockets wouldnt matter low calorie reasonably cheap actually find local stores cheaper amazon sometimes bags tend last actually use kibble mixed treats working becuase im sneaky like doesnt notice difference get goingof course dogs work treats noted although treats lot bad ingredients still grains grain treats much different texture either pure meat using various ingredients binder necessary treats like thisthis type treat feed grains almost everything else eats pure meat various fashions lamb lung water buffalo venison rabbit etcif dog allergies may want try grainfree options training treats like mini lamb lungs mini beef jerkies etc needs though perfect psyched saw came rabbit variety try keep variety going diet doesnt like peanut butter kind always alternating chicken salmon common proteins cant tell likes kind shes definitely eating good sign tend expensive variety dont buy often love including mixone last thing wanted mention mom small dogs tiny chihuahuas eat size training treat ease however recently purchased small training treats usually cal per treat said perfect sized dogs constantly trying diet dont believe made size zukes several brands also use similar ingredients bad preservatives corn products etc may work better small dogs,positive,0.796242356300354,Pet Supplies,2012-4-24,0.0
52,B0007A0AQM,A39QZSVEUY9UHX,5,dog loves treats tend strong fish oil smell afraid fishy smell dont get think dog likes smell treats really small size great training give dog several without worrying eating amazons price much reasonable retailer buy pound bag amazon almost price ounce bag retailers definitely worth buy big bag dog eats lot,positive,0.9003793597221375,Pet Supplies,2012-4-23,0.0
53,B0007A0AQM,A3FHKFWLE6A8PQ,5,dogs love treats give head snapping approval give know quick head snap love something want best price found always order amazon use training treats since small flavorful fattening dogs,positive,0.9537066221237184,Pet Supplies,2012-4-23,0.0
54,B0007A0AQM,A2A6TRUPPYMXB3,5,month old weimaraner allergic beef makes finding treats bit challenge luckily found zukes right away beef wheat corn small size size pencil eraser moist texture best training reinforcing good behavior weve tried chicken peanut butter salmon flavors salmon definitely favorite next think ill get rabbit flavor try,positive,0.7159853577613831,Pet Supplies,2012-4-22,0.0
55,B0007A0AQM,A1UL64AZIAO2EC,5,dog absolutely loves treats sometimes offer treats may turn away never refuses treats,positive,0.8501508831977844,Pet Supplies,2012-4-16,0.0
56,B0007A0AQM,A2ZX3PFKOKXUGL,5,dog loves treats since calories per treat dont worry overfeeding,positive,0.9255355596542358,Pet Supplies,2012-4-11,0.0
57,B0007A0AQM,A9HHQGTZV1P8D,3,cant stand smell treat bitesized tiny little beads wouldnt mind much smelled little better stands cant near opened bag without getting naseous daughter feeds treats,negative,0.9829772114753724,Food and Beverage,2012-4-10,0.0
58,B0007A0AQM,A1D1782JK9GDNE,5,didnt realize bought going small treat anything larger yorkie might use small handful great dog outside size grain free fillers dog allergic must taste good dog cant wait get treat walk outside,positive,0.6292769908905029,Pet Supplies,2012-4-10,0.0
59,B0007A0AQM,A6B2T0D2SEXWU,5,got border collie puppy recently working training shes smart nice shes tiny treats kind big didnt want training treats take bit chew great trust goes bonkers wash hands training sessions goes crazy lingering smell also cats show bag opens plenty treats love yummy morsels ill buying zukes cat treats enjoy much,positive,0.912778615951538,Pet Supplies,2012-4-10,0.0
60,B0007A0AQM,A2UHC59S38QKXY,5,toy poodle loves treats use training maintaining bathroom breaks outside use smaller treated pee rewards larger ones another brand poo rewards first thought would excessive tried stop set back accidents house felt rewards far better price pay messes house punishing dog way everyone happy since give rewards several times daily felt natural treats far better choice trained dog lay eating begging roll sit stay using treats highly recommend,positive,0.958502233028412,Pet Supplies,2012-4-10,0.0
61,B0007A0AQM,A21ZRJE1AHHV35,5,dog loves zukes mini natural treats treats expects goes sleep evening often looks tell good boy run actually pouts expects every day like treats dog natural chemicals right size dog chew lbs also proceeds go toward cancer research animals since lost jack russell cancer age lymphoma sad see animal suffer cancer human also lose especially emotionally stressful purchase zukes long dog loves know life,positive,0.8445069789886475,Pet Supplies,2012-4-9,0.0
62,B0007A0AQM,A3GX98R0PTDVMN,5,dogs love treats small bag lasts long time great value price,positive,0.9368233680725098,Pet Supplies,2012-4-8,0.0
63,B0007A0AQM,A1GE2Q2WR6G9G,5,mixed terrier dogs prefer treat others one dogs whines scratches cabinet stored wanting,positive,0.9269952178001404,Pet Supplies,2012-4-4,0.0
64,B0007A0AQM,A2ASPZEBHAWVY8,5,im learning starting train dogs went amazon looked best treats use product top list bought chicken peanut butter ones like lot fact trained type bowser typing dictate ruff ruff,positive,0.6384173631668091,Pet Supplies,2012-4-3,0.0
65,B0007A0AQM,A2O9N82I49GZ4P,5,great product great price dog many food allergies sensitivities great find healthy treat loves also good price,positive,0.9854040145874025,Pet Supplies,2012-4-2,0.0
66,B0007A0AQM,ADDYJ6VG5E72N,5,definitely great dog training want well behaved dog giving treats helps learn easily like kids need dog training tips easy read learn check dog training advice tips discover essential dog training tips puppy training tips learn dog obedience training commands handle dog behavior problems,positive,0.9830448031425476,Pet Supplies,2012-3-31,0.0
67,B0007A0AQM,A2TES5QMEIP1OK,5,week old learned sit rollover shake open beer minutes kidding part actually attentive owner knowing would get treat definitely well training especially natural cals lamb jerky well may enjoy even possible however treat training due size texture recommend well start obedience class next week hopefully dont lost magic,positive,0.9690732955932616,Pet Supplies,2012-3-27,0.0
68,B0007A0AQM,A3NBTQG1MCKT63,5,cant beat amazon prices treats great training small great keep little tote training puppies small enough give bunchmy complaint stink guess thats dogs love themwould highly recommend,positive,0.5171412229537964,Pet Supplies,2012-3-27,0.0
69,B0007A0AQM,AQ5UF43JAZQOB,5,look smell pretty tasty wonder dog loves perfect obedience training hold lot hand one thing though dry pretty quicklybut dog doesnt seem mind shes salmon chicken seems prefer salmon,positive,0.9262590408325196,Pet Supplies,2012-3-26,0.0
70,B0007A0AQM,A324A43N1MU8PY,5,beagledaschund pixel needed lot retraining got previous owner neglected several months zukes mini naturals dog treats perfect use training theyre small lowcalorie healthy didnt feel like overfeeding using throughout daydespite fact pixel sensitive stomach first got treats never made sick previous owner fed regularly underweight food gotten poor quality several weeks got foods made sicki still use treats theyre made good simple ingredients theyre free wheatcornsoy theyre lowcalorie plus pixel loves thema tip using tiny treats fill plastic medicine bottle treats theyre small fit container keep jacket pocket use walksi also filled medicine bottle keep car useful two ways first nice treat pixel goes car second driving encountered neighbors escaped dog twice past months treats makes much easier catch return home,positive,0.9123724102973938,Pet Supplies,2012-3-25,0.0
71,B0007A0AQM,ARGRQI4FX0IW8,5,love small healthylow cal puppy loves toogreat training also put inside chew toysi love peanut butter ones since puppies favoritethis great buy anyone looking nice small dog treat,positive,0.9388075470924376,Pet Supplies,2012-3-22,0.0
72,B0007A0AQM,A3NN93FJ4C0H2E,5,like treats training dog working particular task like small give keep several pocket theres greasy pieces crumbs experience far dog responds really well treats easy carry around,positive,0.9598298668861388,Pet Supplies,2012-3-22,0.0
73,B0007A0AQM,A3M6ZL6134HIGN,5,usually well order zukes dog treats natural without lot unnecessary ingredients dogs love perfect size training using rewards small enough enticing dogs want earn another one,positive,0.9425833821296692,Pet Supplies,2012-3-22,0.0
74,B0007A0AQM,A2CE64QMUII0VB,5,got new puppy wanted give healthy treat trainingthese perfect tiny enough repeat training procedure give much also soft moist tiny teeth handle,positive,0.8824476003646851,Pet Supplies,2012-3-19,0.0
75,B0007A0AQM,A3AZ8ZRNK2SS07,5,well according week old miniature dachshund anyway perfect small chewy give one training pad problem returns relieve couple drops time effort get treatslol highly recommend tasty little treats,positive,0.7465766668319702,Pet Supplies,2012-3-17,0.0
76,B0007A0AQM,AVGBH19008VEQ,5,used give month lab mix puppy blue buffalo bits stopped price resulted great substitute whole lot cheaper paid lb bag treats puppy enjoys little greasy thats expected since moist usually train puppy mix kibble biscuits cut greenies great addition mix,positive,0.9322460293769836,Pet Supplies,2012-3-16,0.0
77,B0007A0AQM,A1I9HCI5ZJFHMU,5,dog loves small pieces think fifteen pound dog loves much,positive,0.7572342157363892,Pet Supplies,2012-3-15,0.0
78,B0007A0AQM,ASPRCW4L6XVEQ,5,two puppiesa mini doxie toy poodle go crazy love low calorie made healthy ingredients,positive,0.8975092768669128,Pet Supplies,2012-3-14,0.0
79,B0007A0AQM,A1GTPMXIWG4MIL,5,dog dogs neighborhood love zukes chicken flavored mini treats treats small enough able give frequently reward good behavior training price delivery link outstandingzukes chickenflavored mini naturals dog treats ounces,positive,0.9746538400650024,Pet Supplies,2012-3-14,0.0
80,B0007A0AQM,A10L2PCNJ0V0J2,5,puppy loves treat actually quarter bag size lasts long time us perfect training treatsome dogs like dont stores area selling double price dog nutty brainer,positive,0.94278746843338,Pet Supplies,2012-3-14,0.0
81,B0007A0AQM,A28GCU940L1BD9,5,month old golden retriever surprisingly picky food training class uses positive reinforcement treats lots last class ran hot dogs puppy decided didnt like bologna cheese anymore left lost interest training day thati got home decided look really enticing treat love found amazon great price loves small enough plentiful enough bag last least weeks longer training,positive,0.8781190514564514,Pet Supplies,2012-3-13,0.0
82,B0007A0AQM,A1TXG8B4LQV6JP,5,dogs love smell good tempted try bought chicken variety way small great training purposes dont overfeed dog process teaching good behaviors plus natural must good doggies definitely order run shipping wasnt speediest item found strange amazon prime day shipping super slow longer week got buy others use meantime maybe got lost mail sure one dogs stop begging sees treat pouch,positive,0.9567463397979736,Pet Supplies,2012-3-12,0.0
83,B0007A0AQM,A2KHQG1A7CII33,5,perfect training treat lab loves tiny dont worry feeding,positive,0.9595205187797546,Pet Supplies,2012-3-8,0.0
84,B0007A0AQM,A2K3OKH6VK6P5F,5,tiny stinky bella loves anything sit lay jump play dead ten weeks old fact put glass candie jar sees reach starts tricks even ask try small bag great training,positive,0.8587711453437805,Pet Supplies,2012-3-7,0.0
85,B0007A0AQM,A1MK4R1AKCCYYO,4,dog loves stupid nasty smelling treats order chicken flavored ones eats right small enough good training treat maltesepoodle mix like said smell nasty try hold breath open bag,negative,0.8890907168388367,Pet Supplies,2012-3-6,0.0
86,B0007A0AQM,A31FYZK04YNOJ5,4,providing puppy mo shihpoo natural treats moderation signing puppy class learning things making sure reward listens obeys commands realize choice treats becomes important keep happy healty saw high reviews decided give show really likes nice small easily chew swallow bag huge used buying blue buffalo treats seems bit bang buck con really smelly chicken flavor sure flavors smell like bottle vitamins,negative,0.7610560059547424,Pet Supplies,2012-3-1,0.0
87,B0007A0AQM,A692NSLIMLEAA,4,cavalier king charles spaniel loves treats purchased soft milk bones help training break every time want praise perfect size dont feel bad giving couple time havent really started training giving every time goes potty outside rather inside working great glad got lb bag going go threw oh cat even likes,positive,0.919644057750702,Pet Supplies,2012-2-29,0.0
88,B0007A0AQM,A3ERFG42O010TR,5,im clicktraining male great dane easily lose appetite feels stress anxious make difficult keep focus click training ive tried bunch natural treats none liked much full attention didnt lose appetite refuse treats,positive,0.5842582583427429,Pet Supplies,2012-2-28,0.0
89,B0007A0AQM,A3AZI828WJN1CD,5,izzy rescue mini schnauzer tummy issues weve go sensitive stomach dog food careful feed snacks treats weve looking treats shell like ingredients made united states zukes get also limit much treat get day small size treats size pencil eraser tips give use rewards trainingshe loves salmon flavor smell salmon dont stink hands arent gross giving izzy treats far hadnt bad reactions enjoys getting yummy treat doesnt know good,positive,0.6723308563232422,Pet Supplies,2012-2-27,0.0
90,B0007A0AQM,ACTZED7G1G859,3,wanted pup love week old yorkshire terrier doesnt seem interested themmaybe bit older dki mean product seems greatbut pup doesnt like em,negative,0.8564772605895996,Pet Supplies,2012-2-22,0.0
91,B0007A0AQM,A2DDKFU4NDJ15K,5,got gift friend brought home month olg weimaramer loves use go puppy class drawback stronge smell part reason think likes much,negative,0.6774579286575317,Pet Supplies,2012-2-21,0.0
92,B0007A0AQM,A371GE1YA17KB1,5,small size makes great either treats training recommend dog obedience classes ideal size importantly dogs love,positive,0.9142602682113647,Pet Supplies,2012-2-21,0.0
93,B0007A0AQM,A1YS4ZYEL0K3G1,5,dog sensitive tummy use training time dont bother price great much less local pet store,positive,0.8726940155029297,Pet Supplies,2012-2-17,0.0
94,B0007A0AQM,A5OX7MY6OBOP3,5,love soft treats great size use training dog loves flavors offer,positive,0.9819667339324952,Pet Supplies,2012-2-17,0.0
95,B0007A0AQM,A1BDBU7U5F3CUQ,4,small soft enough quick reward training puppy doesnt hurt also loves smell strong nothing worse typical dog food plus odor keeps attention downside would call little oily side tad enough keep lingering smell dont wash hands right away would way really big deal,negative,0.4853843450546264,Pet Supplies,2012-2-10,0.0
96,B0007A0AQM,AWUFRNOVR164E,5,bought year ago recommendation dog trainer tried several others ok strongsmelling apparently tasting treats ever seen lab really responded keep sealed container dry bit expensive compared others found could cut half get effect using training save bucks,positive,0.8986916542053223,Pet Supplies,2012-2-10,0.0
97,B0007A0AQM,A2CMZ6H7XZ2O9V,5,perfect treats training dog loves moist tiny dont feel bad giving multiple treats completing tricks good behavior convenient break treats tiny pieces really get lot money last quite awhile resealable bag helps keep fresh would highly recommend treats,positive,0.9654026627540588,Pet Supplies,2012-2-9,0.0
98,B0007A0AQM,AH8LU09UAUGA6,5,zukes treat puppy loves good bought salmon flavor lbs package lasts long time makes great value buy ounce package amazon prime amount ounce package pet store thanks amazon,positive,0.9296757578849792,Pet Supplies,2012-2-2,0.0
99,B0007A0AQM,A3NOS22H78I2O3,5,trainer local nokill shelter work different types temperaments dog common denominator need undivided attention reward theyll almost anything plus wide population needed something simple ingredient list avoid digestive issues treat huge fan zukes already dubious whether one type treat would suit tastes many different dogs chicken flavor yet fail melowcalorie universally appealing flavor perfect training size bonus trainers dont smell half bad however scent still strong enough work puzzle toy filler kong filling tracking scent games grab focus enticing squirrel even previously feral nontreatmotivated dogs seem quite happy bring highly recommend,positive,0.9520546793937684,Pet Supplies,2012-2-2,0.0
